Species	Extant	SampT	MinT	MaxT
t1	FALSE	46.804380014956266	41.2	47.8
t3	FALSE	46.10890823138102	41.2	47.8
t3	FALSE	44.99706209973873	41.2	47.8
t3	FALSE	42.02362822163399	41.2	47.8
t3	FALSE	39.99024601642543	37.8	41.2
t3	FALSE	37.786921933270605	33.9	37.8
t3	FALSE	37.65829932221732	33.9	37.8
t3	FALSE	35.43254263659077	33.9	37.8
t3	FALSE	33.1395315727678	27.82	33.9
t3	FALSE	31.302737958300394	27.82	33.9
t3	FALSE	30.91804228773294	27.82	33.9
t3	FALSE	30.670282677318436	27.82	33.9
t4	FALSE	42.571572524901896	41.2	47.8
t4	FALSE	40.358034794709326	37.8	41.2
t4	FALSE	36.85457900325497	33.9	37.8
t4	FALSE	35.955643714132805	33.9	37.8
t4	FALSE	32.709778905741416	27.82	33.9
t5	FALSE	41.93276761879886	41.2	47.8
t5	FALSE	40.863695587382864	37.8	41.2
t5	FALSE	40.11728955095376	37.8	41.2
t5	FALSE	38.78494146315123	37.8	41.2
t5	FALSE	36.492529921668996	33.9	37.8
t5	FALSE	36.13356430033915	33.9	37.8
t5	FALSE	34.575795409788995	33.9	37.8
t5	FALSE	32.384788076996685	27.82	33.9
t7	FALSE	35.78390365276644	33.9	37.8
t7	FALSE	35.48116828683922	33.9	37.8
t7	FALSE	33.101228291217154	27.82	33.9
t7	FALSE	32.30680945200643	27.82	33.9
t7	FALSE	30.518807491405006	27.82	33.9
t7	FALSE	29.242004552042182	27.82	33.9
t7	FALSE	27.276143979264223	23.03	27.82
t8	FALSE	32.85244239965539	27.82	33.9
t9	FALSE	31.397145787647936	27.82	33.9
t10	FALSE	34.38157991158611	33.9	37.8
t10	FALSE	34.363352247763636	33.9	37.8
t10	FALSE	34.298041353185845	33.9	37.8
t11	FALSE	34.982933613009656	33.9	37.8
t11	FALSE	34.935652842347594	33.9	37.8
t11	FALSE	34.92730364256826	33.9	37.8
t11	FALSE	29.76482396278878	27.82	33.9
t11	FALSE	29.066246686872624	27.82	33.9
t12	FALSE	32.16337892932956	27.82	33.9
t13	FALSE	31.889598216528473	27.82	33.9
t14	FALSE	31.54074485774986	27.82	33.9
t14	FALSE	30.571449418926207	27.82	33.9
t14	FALSE	30.360136659258572	27.82	33.9
t14	FALSE	28.919105633298578	27.82	33.9
t14	FALSE	27.60242478190613	23.03	27.82
t14	FALSE	26.954774552161517	23.03	27.82
t15	FALSE	42.18796115200817	41.2	47.8
t16	FALSE	30.19572255702014	27.82	33.9
t16	FALSE	29.35469028760935	27.82	33.9
t16	FALSE	28.95080203694873	27.82	33.9
t18	FALSE	26.343848784090785	23.03	27.82
t18	FALSE	26.09075258915296	23.03	27.82
t18	FALSE	25.797421920681206	23.03	27.82
t18	FALSE	24.914841149570254	23.03	27.82
t18	FALSE	24.638056621523408	23.03	27.82
t18	FALSE	24.118356017963794	23.03	27.82
t18	FALSE	22.708124974093746	20.44	23.03
t18	FALSE	21.39857856585027	20.44	23.03
t19	FALSE	28.836713681422076	27.82	33.9
t20	FALSE	24.327168228174767	23.03	27.82
t20	FALSE	23.01015045966508	20.44	23.03
t20	FALSE	18.942142301477165	15.97	20.44
t21	FALSE	27.36548159188159	23.03	27.82
t22	FALSE	19.081156922928997	15.97	20.44
t23	FALSE	28.02306286097421	27.82	33.9
t23	FALSE	25.81663096861849	23.03	27.82
t23	FALSE	25.77669789342145	23.03	27.82
t25	FALSE	29.349009087500207	27.82	33.9
t25	FALSE	26.503390094624343	23.03	27.82
t25	FALSE	25.780688397945347	23.03	27.82
t25	FALSE	24.154454993527093	23.03	27.82
t25	FALSE	19.401276535118306	15.97	20.44
t27	FALSE	19.91671296640208	15.97	20.44
t27	FALSE	19.339795732646795	15.97	20.44
t27	FALSE	18.658752815574022	15.97	20.44
t28	FALSE	19.488292894016435	15.97	20.44
t28	FALSE	14.94191217696116	13.82	15.97
t28	FALSE	11.72535435773294	11.63	13.82
t28	FALSE	11.043322051626369	7.25	11.63
t28	FALSE	10.412474309836256	7.25	11.63
t28	FALSE	8.474051620705929	7.25	11.63
t29	FALSE	26.1034959047682	23.03	27.82
t29	FALSE	25.812934996668943	23.03	27.82
t29	FALSE	25.514562113319286	23.03	27.82
t30	FALSE	30.548768084741724	27.82	33.9
t30	FALSE	27.880352506743538	27.82	33.9
t30	FALSE	25.052855993187247	23.03	27.82
t30	FALSE	23.950279057402	23.03	27.82
t30	FALSE	21.31806994275566	20.44	23.03
t31	FALSE	22.133641072882128	20.44	23.03
t31	FALSE	17.792590304630707	15.97	20.44
t31	FALSE	15.268974722799939	13.82	15.97
t32	FALSE	19.9552490571831	15.97	20.44
t32	FALSE	18.73289099431975	15.97	20.44
t32	FALSE	16.729452797327447	15.97	20.44
t32	FALSE	15.545351904001343	13.82	15.97
t33	FALSE	18.44490992340541	15.97	20.44
t33	FALSE	17.597394903843025	15.97	20.44
t34	FALSE	27.760754343846177	23.03	27.82
t34	FALSE	24.130863205490396	23.03	27.82
t34	FALSE	23.326483633329854	23.03	27.82
t35	FALSE	27.160816500950617	23.03	27.82
t35	FALSE	26.917391305666698	23.03	27.82
t36	FALSE	22.001445223928247	20.44	23.03
t36	FALSE	21.77849034348205	20.44	23.03
t36	FALSE	21.143356541522596	20.44	23.03
t36	FALSE	15.705386041335245	13.82	15.97
t36	FALSE	13.717228961725723	11.63	13.82
t37	FALSE	27.501072766224198	23.03	27.82
t38	FALSE	20.66941124147993	20.44	23.03
t38	FALSE	19.919149044585982	15.97	20.44
t38	FALSE	18.051146348707213	15.97	20.44
t38	FALSE	15.251616782229412	13.82	15.97
t39	FALSE	21.62118549657485	20.44	23.03
t39	FALSE	20.732105802382275	20.44	23.03
t39	FALSE	20.056542054387673	15.97	20.44
t39	FALSE	18.526081931498965	15.97	20.44
t39	FALSE	17.051581806844794	15.97	20.44
t39	FALSE	16.787255042501144	15.97	20.44
t40	FALSE	22.012417252339386	20.44	23.03
t40	FALSE	18.735222909000132	15.97	20.44
t40	FALSE	17.820540310215566	15.97	20.44
t40	FALSE	14.990644291633949	13.82	15.97
t40	FALSE	14.16420670722436	13.82	15.97
t41	FALSE	8.774000524031308	7.25	11.63
t41	FALSE	7.591898715542939	7.25	11.63
t42	FALSE	9.97814384317899	7.25	11.63
t42	FALSE	9.790479467360441	7.25	11.63
t43	FALSE	25.976686475909936	23.03	27.82
t43	FALSE	20.469212020179544	20.44	23.03
t43	FALSE	19.277862253962372	15.97	20.44
t43	FALSE	15.927002753662634	13.82	15.97
t44	FALSE	19.70865513743823	15.97	20.44
t44	FALSE	15.464041665317993	13.82	15.97
t44	FALSE	14.683647324768003	13.82	15.97
t45	FALSE	16.14919882005458	15.97	20.44
t45	FALSE	15.261446921326268	13.82	15.97
t45	FALSE	12.892835675062855	11.63	13.82
t47	FALSE	16.48645457248351	15.97	20.44
t50	FALSE	23.023873047706584	20.44	23.03
t50	FALSE	22.18943243959486	20.44	23.03
t50	FALSE	19.555349530005426	15.97	20.44
t50	FALSE	17.962270384715122	15.97	20.44
t50	FALSE	14.571748400335785	13.82	15.97
t54	FALSE	19.462712337907494	15.97	20.44
t55	FALSE	20.48085584071802	20.44	23.03
t56	FALSE	15.58646847372733	13.82	15.97
t58	FALSE	12.913434595969626	11.63	13.82
t59	FALSE	13.07784721319996	11.63	13.82
t59	FALSE	12.475572739443407	11.63	13.82
t61	FALSE	22.059232876320998	20.44	23.03
t61	FALSE	20.640549978410657	20.44	23.03
t61	FALSE	19.218941632082277	15.97	20.44
t61	FALSE	18.175701314007455	15.97	20.44
t61	FALSE	17.948982901787193	15.97	20.44
t63	FALSE	18.589972869080423	15.97	20.44
t63	FALSE	17.697868001600803	15.97	20.44
t63	FALSE	16.515537154814304	15.97	20.44
t65	TRUE	14.906208059191087	13.82	15.97
t65	TRUE	10.768957032430698	7.25	11.63
t65	TRUE	9.547716139424374	7.25	11.63
t65	TRUE	5.781698806919337	5.33	7.25
t65	TRUE	5.492476051993208	5.33	7.25
t65	TRUE	4.720605703046061	3.6	5.33
t67	FALSE	21.17153438347808	20.44	23.03
t67	FALSE	19.950133970747206	15.97	20.44
t68	FALSE	17.681598396937108	15.97	20.44
t68	FALSE	16.942489026079627	15.97	20.44
t68	FALSE	16.092363263445648	15.97	20.44
t69	TRUE	9.84499287153377	7.25	11.63
t69	TRUE	9.467581957370562	7.25	11.63
t69	TRUE	9.428148852453155	7.25	11.63
t69	TRUE	8.815659278219108	7.25	11.63
t69	TRUE	5.3688694999055855	5.33	7.25
t69	TRUE	4.875427561482965	3.6	5.33
t69	TRUE	3.3589001194864494	0	3.6
t69	TRUE	2.8264422657329575	0	3.6
t69	TRUE	1.1182098518395946	0	3.6
t70	TRUE	4.9135704450913025	3.6	5.33
t70	TRUE	3.8089682572193695	3.6	5.33
t70	TRUE	0.8911690826017917	0	3.6
t71	FALSE	4.9072796344118785	3.6	5.33
t71	FALSE	3.860767027858145	3.6	5.33
t71	FALSE	1.581382406622616	0	3.6
t72	TRUE	3.269929643771036	0	3.6
t72	TRUE	1.239754286366427	0	3.6
t74	FALSE	17.800328096414507	15.97	20.44
t74	FALSE	17.44273828042896	15.97	20.44
t75	FALSE	21.573510823501692	20.44	23.03
t75	FALSE	21.238968335753725	20.44	23.03
t75	FALSE	20.504952733568107	20.44	23.03
t75	FALSE	17.3887221527804	15.97	20.44
t75	FALSE	17.362156982864843	15.97	20.44
t75	FALSE	17.246469268906523	15.97	20.44
t75	FALSE	14.888686161903522	13.82	15.97
t76	FALSE	19.18663094404757	15.97	20.44
t76	FALSE	19.16870202071356	15.97	20.44
t76	FALSE	18.440426973561912	15.97	20.44
t76	FALSE	17.483905402879387	15.97	20.44
t76	FALSE	17.176880089502006	15.97	20.44
t77	FALSE	14.351753778533293	13.82	15.97
t78	FALSE	14.103822380212506	13.82	15.97
t78	FALSE	12.484087795011341	11.63	13.82
t79	FALSE	15.56228156854268	13.82	15.97
t83	FALSE	15.596079196215143	13.82	15.97
t84	FALSE	14.019813980327584	13.82	15.97
t85	FALSE	18.957236020069747	15.97	20.44
t85	FALSE	18.580328867945997	15.97	20.44
t86	FALSE	18.7950646740469	15.97	20.44
t87	FALSE	17.057522239803873	15.97	20.44
t89	FALSE	14.010976681898534	13.82	15.97
t89	FALSE	12.456520062436738	11.63	13.82
t90	FALSE	12.757399390994387	11.63	13.82
t93	FALSE	8.120737999425216	7.25	11.63
t93	FALSE	7.646608658124279	7.25	11.63
t93	FALSE	7.5758049422768465	7.25	11.63
t94	FALSE	7.964647802393252	7.25	11.63
t94	FALSE	7.634515832003679	7.25	11.63
t94	FALSE	3.590380101458109	0	3.6
t95	FALSE	6.041746893177773	5.33	7.25
t95	FALSE	5.768446375827338	5.33	7.25
t95	FALSE	5.652796802106401	5.33	7.25
t95	FALSE	5.303431304756991	3.6	5.33
t95	FALSE	4.462265595605729	3.6	5.33
t96	FALSE	7.56316974159018	7.25	11.63
t96	FALSE	7.404372523459152	7.25	11.63
t97	FALSE	15.968982781843422	13.82	15.97
t98	FALSE	16.13157522500864	15.97	20.44
t101	FALSE	1.7272938422626112	0	3.6
t102	TRUE	0.7290600870820327	0	3.6
t102	TRUE	0.08666469781572061	0	3.6
t103	TRUE	1.4994739515196684	0	3.6
t103	TRUE	1.3735193830006693	0	3.6
t103	TRUE	1.0829308317554265	0	3.6
t104	FALSE	3.9535900796349353	3.6	5.33
t105	FALSE	1.8613826643677385	0	3.6
t105	FALSE	1.0678616121413143	0	3.6
t108	FALSE	17.914868938963263	15.97	20.44
t109	FALSE	23.824454634288205	23.03	27.82
t109	FALSE	21.878514611084093	20.44	23.03
t109	FALSE	18.92489711331609	15.97	20.44
t110	FALSE	19.23821450642655	15.97	20.44
t111	FALSE	18.815908026703056	15.97	20.44
t112	FALSE	14.718031321998822	13.82	15.97
t112	FALSE	13.112729730483721	11.63	13.82
t112	FALSE	12.367041701850127	11.63	13.82
t113	FALSE	17.575946598282645	15.97	20.44
t115	FALSE	10.800830996089836	7.25	11.63
t116	FALSE	13.829984727818307	13.82	15.97
t116	FALSE	13.484317420553204	11.63	13.82
t116	FALSE	12.34680519396418	11.63	13.82
t117	FALSE	11.906077247063315	11.63	13.82
t118	FALSE	19.723733934662327	15.97	20.44
t122	FALSE	13.790474683423227	11.63	13.82
t124	FALSE	16.31540951743507	15.97	20.44
t124	FALSE	14.937074544427631	13.82	15.97
t124	FALSE	14.37919364269608	13.82	15.97
t126	TRUE	7.208556818714513	5.33	7.25
t126	TRUE	6.575063326094153	5.33	7.25
t126	TRUE	5.794638076495232	5.33	7.25
