Species	Extant	SampT	MinT	MaxT
t1	FALSE	48.97730147146001	47.8	56
t1	FALSE	47.30188160371996	41.2	47.8
t1	FALSE	46.995239475706796	41.2	47.8
t1	FALSE	45.24892360476006	41.2	47.8
t1	FALSE	43.17235550874476	41.2	47.8
t1	FALSE	42.81635599841506	41.2	47.8
t1	FALSE	42.26228490630932	41.2	47.8
t1	FALSE	40.19208295652727	37.8	41.2
t1	FALSE	39.791960765726195	37.8	41.2
t1	FALSE	37.968859531968285	37.8	41.2
t1	FALSE	37.36853076281071	33.9	37.8
t1	FALSE	37.05121904146371	33.9	37.8
t1	FALSE	36.58564376132212	33.9	37.8
t1	FALSE	35.76512344741748	33.9	37.8
t3	FALSE	38.22680091454818	37.8	41.2
t3	FALSE	37.7586672622955	33.9	37.8
t3	FALSE	36.86157045400908	33.9	37.8
t3	FALSE	36.72120081648166	33.9	37.8
t3	FALSE	33.22075565076938	27.82	33.9
t3	FALSE	31.57648988830407	27.82	33.9
t3	FALSE	31.39881003054209	27.82	33.9
t3	FALSE	29.082185387721008	27.82	33.9
t3	FALSE	27.77798995198575	23.03	27.82
t4	FALSE	41.75155211648887	41.2	47.8
t4	FALSE	41.715595414662516	41.2	47.8
t4	FALSE	38.89889531496249	37.8	41.2
t4	FALSE	38.31578602352707	37.8	41.2
t5	FALSE	36.544406416665325	33.9	37.8
t5	FALSE	35.912195116794734	33.9	37.8
t5	FALSE	35.08940920688229	33.9	37.8
t5	FALSE	30.73389532732503	27.82	33.9
t5	FALSE	30.084712621010468	27.82	33.9
t5	FALSE	28.880645299781623	27.82	33.9
t7	FALSE	41.732937185315755	41.2	47.8
t7	FALSE	41.41683814321928	41.2	47.8
t7	FALSE	36.061688197468925	33.9	37.8
t7	FALSE	36.041385160030174	33.9	37.8
t8	FALSE	34.64985070488196	33.9	37.8
t8	FALSE	33.622502172702056	27.82	33.9
t8	FALSE	32.54333726523037	27.82	33.9
t8	FALSE	31.854656563541685	27.82	33.9
t8	FALSE	30.866739638298647	27.82	33.9
t8	FALSE	27.617476240486134	23.03	27.82
t8	FALSE	26.389608818786265	23.03	27.82
t8	FALSE	26.26691591125069	23.03	27.82
t9	FALSE	29.71761276492009	27.82	33.9
t9	FALSE	28.461683626178914	27.82	33.9
t9	FALSE	28.274649358411782	27.82	33.9
t9	FALSE	26.5142827452606	23.03	27.82
t9	FALSE	26.07758832270885	23.03	27.82
t10	FALSE	29.018792856671062	27.82	33.9
t10	FALSE	29.005420073567493	27.82	33.9
t10	FALSE	27.739737697705287	23.03	27.82
t10	FALSE	27.607504790913303	23.03	27.82
t11	FALSE	37.50652799051151	33.9	37.8
t11	FALSE	37.33868576599739	33.9	37.8
t11	FALSE	36.72415965144116	33.9	37.8
t11	FALSE	36.336604948714594	33.9	37.8
t11	FALSE	34.87058641550436	33.9	37.8
t11	FALSE	34.331005312159675	33.9	37.8
t11	FALSE	32.27109237133078	27.82	33.9
t11	FALSE	31.39244178121958	27.82	33.9
t11	FALSE	31.13657753089916	27.82	33.9
t12	FALSE	32.8573954476099	27.82	33.9
t12	FALSE	31.208310035413163	27.82	33.9
t12	FALSE	29.913113012458272	27.82	33.9
t13	FALSE	33.58112458069101	27.82	33.9
t13	FALSE	33.58032043885617	27.82	33.9
t13	FALSE	32.84890896632737	27.82	33.9
t13	FALSE	32.56325193048463	27.82	33.9
t13	FALSE	30.123478864362284	27.82	33.9
t13	FALSE	29.502913928091086	27.82	33.9
t13	FALSE	29.06382730033365	27.82	33.9
t13	FALSE	23.537666592217697	23.03	27.82
t14	FALSE	29.95178231138037	27.82	33.9
t14	FALSE	27.661413762149607	23.03	27.82
t14	FALSE	26.805587445630355	23.03	27.82
t14	FALSE	26.0389769034124	23.03	27.82
t14	FALSE	23.04106713367811	23.03	27.82
t14	FALSE	22.817562811462572	20.44	23.03
t15	FALSE	25.260564944378295	23.03	27.82
t16	FALSE	39.93122351818481	37.8	41.2
t16	FALSE	39.38532373422814	37.8	41.2
t16	FALSE	38.215077087477106	37.8	41.2
t16	FALSE	35.33518869540626	33.9	37.8
t16	FALSE	34.87353954574996	33.9	37.8
t16	FALSE	34.33836368247378	33.9	37.8
t16	FALSE	29.819031654568736	27.82	33.9
t16	FALSE	25.84617601845082	23.03	27.82
t16	FALSE	25.582167492503217	23.03	27.82
t16	FALSE	25.026373277979925	23.03	27.82
