Species	Extant	SampT	MinT	MaxT
t1	FALSE	48.99150330719842	47.8	56
t1	FALSE	48.559035320604416	47.8	56
t1	FALSE	47.898567089967415	47.8	56
t1	FALSE	46.63686517654083	41.2	47.8
t1	FALSE	44.04629326216597	41.2	47.8
t1	FALSE	43.68275619185993	41.2	47.8
t3	FALSE	42.20328177115679	41.2	47.8
t3	FALSE	41.85790583811696	41.2	47.8
t4	FALSE	43.95576647896927	41.2	47.8
t4	FALSE	43.616510350283775	41.2	47.8
t4	FALSE	42.13860195746167	41.2	47.8
t4	FALSE	40.1653628137528	37.8	41.2
t4	FALSE	38.7367356971296	37.8	41.2
t4	FALSE	38.14747887918308	37.8	41.2
t4	FALSE	37.96609068850675	37.8	41.2
t4	FALSE	37.90497546504035	37.8	41.2
t4	FALSE	37.64467583291552	33.9	37.8
t4	FALSE	36.860993721146926	33.9	37.8
t4	FALSE	35.96323425680754	33.9	37.8
t4	FALSE	35.76935245454666	33.9	37.8
t4	FALSE	34.359980271824696	33.9	37.8
t4	FALSE	34.036395815309234	33.9	37.8
t4	FALSE	28.851711435346353	27.82	33.9
t4	FALSE	24.58194445824284	23.03	27.82
t4	FALSE	24.1068543226702	23.03	27.82
t4	FALSE	23.943651472839754	23.03	27.82
t5	FALSE	35.950401763183805	33.9	37.8
t6	FALSE	30.099567436758214	27.82	33.9
t6	FALSE	28.642841578895254	27.82	33.9
t6	FALSE	28.45272715976599	27.82	33.9
t7	FALSE	24.703322011207074	23.03	27.82
t7	FALSE	24.085008860844574	23.03	27.82
t7	FALSE	20.683488948768005	20.44	23.03
t8	FALSE	35.30362024264038	33.9	37.8
t8	FALSE	29.790682542324166	27.82	33.9
t9	FALSE	33.645179712183506	27.82	33.9
t9	FALSE	33.06523385003173	27.82	33.9
t10	FALSE	28.030657849653966	27.82	33.9
t10	FALSE	28.004602275397346	27.82	33.9
t10	FALSE	27.609791092418938	23.03	27.82
t10	FALSE	26.77542223581875	23.03	27.82
t11	FALSE	20.921498223335007	20.44	23.03
t11	FALSE	20.67945560838984	20.44	23.03
t11	FALSE	19.807454676733784	15.97	20.44
t12	FALSE	21.317156881725733	20.44	23.03
t13	FALSE	20.10727181609547	15.97	20.44
t14	FALSE	18.832337769038475	15.97	20.44
t14	FALSE	17.145322246773098	15.97	20.44
t14	FALSE	14.925466485087362	13.82	15.97
t14	FALSE	13.069030219595298	11.63	13.82
t15	FALSE	32.82867997525862	27.82	33.9
t15	FALSE	32.793894327323116	27.82	33.9
t15	FALSE	32.62856165218926	27.82	33.9
t15	FALSE	27.520174084597745	23.03	27.82
t15	FALSE	27.263024306760933	23.03	27.82
t15	FALSE	26.917958394033995	23.03	27.82
t15	FALSE	26.698348709041074	23.03	27.82
t15	FALSE	25.86566832140643	23.03	27.82
t15	FALSE	25.299289966521652	23.03	27.82
t15	FALSE	24.18882682394403	23.03	27.82
t15	FALSE	23.55643946376336	23.03	27.82
t16	FALSE	30.201664710043325	27.82	33.9
t16	FALSE	29.300182994582187	27.82	33.9
t16	FALSE	28.450289100889307	27.82	33.9
t16	FALSE	28.08168490486597	27.82	33.9
t16	FALSE	27.640432777057487	23.03	27.82
t16	FALSE	27.130281702848507	23.03	27.82
t17	FALSE	28.8023042851295	27.82	33.9
t18	FALSE	19.494914596780085	15.97	20.44
t18	FALSE	17.767167586223866	15.97	20.44
t18	FALSE	17.62269144722723	15.97	20.44
t18	FALSE	16.253541361787804	15.97	20.44
t18	FALSE	14.19378668381929	13.82	15.97
t19	FALSE	20.051671140239716	15.97	20.44
t19	FALSE	19.807769986427513	15.97	20.44
t19	FALSE	19.726698643366788	15.97	20.44
t19	FALSE	18.947194327957874	15.97	20.44
t19	FALSE	16.93611500811106	15.97	20.44
t20	FALSE	17.439554058652256	15.97	20.44
t21	FALSE	11.4813473895247	7.25	11.63
t21	FALSE	10.986456002691895	7.25	11.63
t23	FALSE	25.95816745569614	23.03	27.82
t23	FALSE	25.091881988199365	23.03	27.82
t23	FALSE	24.32703383928402	23.03	27.82
t23	FALSE	23.279448671544795	23.03	27.82
t23	FALSE	23.051640728478855	23.03	27.82
t23	FALSE	23.032254359616232	23.03	27.82
t23	FALSE	18.81000158347778	15.97	20.44
t23	FALSE	18.58641549349797	15.97	20.44
t23	FALSE	18.52187946627946	15.97	20.44
t23	FALSE	17.597697342193516	15.97	20.44
t23	FALSE	16.705217288531756	15.97	20.44
t23	FALSE	16.496576684216457	15.97	20.44
t23	FALSE	14.730651682092123	13.82	15.97
t24	FALSE	25.116934487066683	23.03	27.82
t24	FALSE	22.93925531868334	20.44	23.03
t24	FALSE	20.76684454772759	20.44	23.03
t24	FALSE	20.54691184110181	20.44	23.03
t25	FALSE	17.96160117226245	15.97	20.44
t25	FALSE	16.94188390980009	15.97	20.44
t25	FALSE	14.36443661047354	13.82	15.97
t25	FALSE	14.268077909735617	13.82	15.97
t25	FALSE	11.604926525269136	7.25	11.63
t26	FALSE	15.50556328419934	13.82	15.97
t28	FALSE	15.046728776311397	13.82	15.97
t28	FALSE	14.878338277920903	13.82	15.97
t28	FALSE	14.600522414407223	13.82	15.97
t28	FALSE	12.551926312495283	11.63	13.82
t30	FALSE	16.927962536368966	15.97	20.44
t30	FALSE	16.73942185139017	15.97	20.44
t30	FALSE	16.076140364631463	15.97	20.44
t30	FALSE	15.991704026853832	15.97	20.44
t30	FALSE	15.585441168791007	13.82	15.97
t30	FALSE	14.824589153201963	13.82	15.97
t31	FALSE	32.6480293250664	27.82	33.9
t32	FALSE	31.428000044890226	27.82	33.9
t32	FALSE	31.33108104988141	27.82	33.9
t32	FALSE	30.71744834128211	27.82	33.9
t32	FALSE	29.948062805564156	27.82	33.9
t32	FALSE	29.370153194162853	27.82	33.9
t32	FALSE	28.761087100728385	27.82	33.9
t32	FALSE	25.632014862304324	23.03	27.82
t32	FALSE	24.48330924288765	23.03	27.82
t33	FALSE	26.33549774081583	23.03	27.82
t33	FALSE	25.466379801890636	23.03	27.82
t33	FALSE	25.43619421648545	23.03	27.82
t33	FALSE	25.318078631494615	23.03	27.82
t33	FALSE	23.34983618211744	23.03	27.82
t33	FALSE	23.19392108316143	23.03	27.82
t33	FALSE	21.619758665828456	20.44	23.03
t33	FALSE	20.365630663685458	15.97	20.44
t33	FALSE	19.830885862473497	15.97	20.44
t33	FALSE	19.60616641600052	15.97	20.44
t33	FALSE	19.16814588675147	15.97	20.44
t33	FALSE	18.756515840552805	15.97	20.44
t33	FALSE	17.976402267472807	15.97	20.44
t33	FALSE	17.783355143028313	15.97	20.44
t33	FALSE	16.14777903279544	15.97	20.44
t33	FALSE	13.372287652621822	11.63	13.82
t33	FALSE	12.592736983283856	11.63	13.82
t34	FALSE	23.965281215666018	23.03	27.82
t34	FALSE	22.442569020780745	20.44	23.03
t34	FALSE	22.166972446563804	20.44	23.03
t34	FALSE	21.627309468175905	20.44	23.03
t34	FALSE	18.405310890044284	15.97	20.44
t34	FALSE	17.211058989629393	15.97	20.44
t34	FALSE	16.94636384591071	15.97	20.44
t34	FALSE	16.148894007400123	15.97	20.44
t34	FALSE	15.777220780994945	13.82	15.97
t34	FALSE	14.560673977759677	13.82	15.97
t35	FALSE	23.855911170729776	23.03	27.82
t35	FALSE	23.63394883340658	23.03	27.82
t35	FALSE	22.661331548464545	20.44	23.03
t35	FALSE	22.552692070007286	20.44	23.03
t35	FALSE	21.71903641080362	20.44	23.03
t35	FALSE	21.186730001303744	20.44	23.03
t35	FALSE	20.303410453539996	15.97	20.44
t35	FALSE	18.409554807570377	15.97	20.44
t35	FALSE	18.290397560099183	15.97	20.44
t35	FALSE	18.117418072925506	15.97	20.44
t35	FALSE	17.94142103215521	15.97	20.44
t35	FALSE	17.189314875884307	15.97	20.44
t35	FALSE	17.134621139842658	15.97	20.44
t35	FALSE	15.937540708446384	13.82	15.97
t35	FALSE	15.606068935864855	13.82	15.97
t35	FALSE	15.178291821434485	13.82	15.97
t35	FALSE	14.81733935400085	13.82	15.97
t35	FALSE	14.462069634189668	13.82	15.97
t35	FALSE	14.33071965183067	13.82	15.97
t35	FALSE	14.215318127480451	13.82	15.97
t36	FALSE	19.399076247716668	15.97	20.44
t36	FALSE	19.247534880142652	15.97	20.44
t36	FALSE	18.49530269765462	15.97	20.44
t36	FALSE	18.34456667031737	15.97	20.44
t36	FALSE	18.02019145256048	15.97	20.44
t36	FALSE	17.414654039094277	15.97	20.44
t37	FALSE	20.003818240519774	15.97	20.44
t37	FALSE	17.913226404707068	15.97	20.44
t37	FALSE	16.488771765689542	15.97	20.44
t37	FALSE	16.160118209996035	15.97	20.44
t38	FALSE	13.482434285343558	11.63	13.82
t42	FALSE	16.497441658018154	15.97	20.44
t42	FALSE	16.209345965128584	15.97	20.44
t42	FALSE	14.900550872406328	13.82	15.97
t43	FALSE	31.662285288829786	27.82	33.9
t43	FALSE	31.619503199798803	27.82	33.9
t43	FALSE	31.340862348930937	27.82	33.9
t43	FALSE	29.46118876936864	27.82	33.9
t43	FALSE	28.147778631602772	27.82	33.9
t43	FALSE	28.004857898774514	27.82	33.9
t43	FALSE	27.94456774812363	27.82	33.9
t43	FALSE	26.403626023175125	23.03	27.82
t43	FALSE	21.372256314396687	20.44	23.03
t43	FALSE	18.986917308004394	15.97	20.44
t44	FALSE	25.427273950447326	23.03	27.82
t44	FALSE	24.64806888489664	23.03	27.82
t45	FALSE	25.981831139057228	23.03	27.82
t46	FALSE	21.641918425175632	20.44	23.03
t46	FALSE	19.79215770418623	15.97	20.44
t47	FALSE	21.679591246272807	20.44	23.03
t47	FALSE	21.02771057015738	20.44	23.03
t47	FALSE	17.82083219085804	15.97	20.44
t47	FALSE	17.146807845740575	15.97	20.44
t47	FALSE	16.57620683186247	15.97	20.44
