Species	Extant	SampT	MinT	MaxT
t1	FALSE	46.61873899289087	41.2	47.8
t1	FALSE	43.67531474957893	41.2	47.8
t2	FALSE	45.2362532080371	41.2	47.8
t2	FALSE	42.233679662182965	41.2	47.8
t2	FALSE	41.95246556235871	41.2	47.8
t2	FALSE	40.92628178673259	37.8	41.2
t2	FALSE	40.308903670147274	37.8	41.2
t2	FALSE	40.131795491300736	37.8	41.2
t2	FALSE	40.11391802246145	37.8	41.2
t2	FALSE	39.556754522148005	37.8	41.2
t2	FALSE	39.310751741243735	37.8	41.2
t2	FALSE	36.68781106131565	33.9	37.8
t2	FALSE	34.65876021574685	33.9	37.8
t6	FALSE	37.03073572226538	33.9	37.8
t7	FALSE	33.33293370019052	27.82	33.9
t7	FALSE	33.22423404582019	27.82	33.9
t7	FALSE	31.87203490022744	27.82	33.9
t7	FALSE	31.69126912146981	27.82	33.9
t7	FALSE	29.59395941295855	27.82	33.9
t7	FALSE	29.329500570383	27.82	33.9
t7	FALSE	28.048207261089313	27.82	33.9
t8	FALSE	41.75422139159232	41.2	47.8
t8	FALSE	39.98229261375812	37.8	41.2
t8	FALSE	37.303641724296455	33.9	37.8
t8	FALSE	37.24853015935536	33.9	37.8
t9	FALSE	31.29924362984221	27.82	33.9
t9	FALSE	27.48670474543011	23.03	27.82
t9	FALSE	26.807992257278023	23.03	27.82
t9	FALSE	26.125565400447307	23.03	27.82
t9	FALSE	24.943280188466964	23.03	27.82
t10	FALSE	31.24578837504402	27.82	33.9
t10	FALSE	31.013772886374745	27.82	33.9
t10	FALSE	30.685884636955116	27.82	33.9
t10	FALSE	27.334958372002646	23.03	27.82
t10	FALSE	25.078966648877433	23.03	27.82
t10	FALSE	24.714388949766718	23.03	27.82
t10	FALSE	23.685591708838903	23.03	27.82
t10	FALSE	21.77396091876206	20.44	23.03
t10	FALSE	20.634734508224103	20.44	23.03
t10	FALSE	19.189098704738804	15.97	20.44
t10	FALSE	17.75825573141406	15.97	20.44
t11	FALSE	42.126427752745556	41.2	47.8
t11	FALSE	39.70325922214189	37.8	41.2
t12	FALSE	35.84817238205677	33.9	37.8
t12	FALSE	35.43260338117933	33.9	37.8
t12	FALSE	32.718877890767786	27.82	33.9
t12	FALSE	31.58088029517445	27.82	33.9
t13	FALSE	30.872061748830554	27.82	33.9
t13	FALSE	30.624229941358742	27.82	33.9
t13	FALSE	30.426722840247628	27.82	33.9
t14	FALSE	30.20944371095256	27.82	33.9
t14	FALSE	27.395181139746118	23.03	27.82
t14	FALSE	26.421142244812458	23.03	27.82
t14	FALSE	25.821290371449543	23.03	27.82
t15	FALSE	29.771993514644063	27.82	33.9
t15	FALSE	26.052182790553676	23.03	27.82
t15	FALSE	24.576918910981156	23.03	27.82
t15	FALSE	22.49806029337199	20.44	23.03
t15	FALSE	22.065809054176523	20.44	23.03
t15	FALSE	20.086113415618826	15.97	20.44
t16	FALSE	30.024319935634157	27.82	33.9
t16	FALSE	28.697128205604276	27.82	33.9
t16	FALSE	28.594289037443122	27.82	33.9
t16	FALSE	28.15749466889294	27.82	33.9
t16	FALSE	20.015272164250213	15.97	20.44
t16	FALSE	14.764018555888065	13.82	15.97
t17	FALSE	24.73299626358415	23.03	27.82
t17	FALSE	22.441806044617348	20.44	23.03
t17	FALSE	22.10381364654904	20.44	23.03
t17	FALSE	22.07271735897067	20.44	23.03
t17	FALSE	21.326303892450063	20.44	23.03
t17	FALSE	17.74358256863807	15.97	20.44
t17	FALSE	13.756005868059098	11.63	13.82
t18	FALSE	17.970147820477198	15.97	20.44
t18	FALSE	15.123775777435355	13.82	15.97
t19	FALSE	41.34339311511082	41.2	47.8
t19	FALSE	32.27490346721319	27.82	33.9
t20	FALSE	29.333310845107246	27.82	33.9
t20	FALSE	23.039898845502446	23.03	27.82
t20	FALSE	22.74900941564263	20.44	23.03
t20	FALSE	19.599679751840746	15.97	20.44
t20	FALSE	18.799268630852318	15.97	20.44
t20	FALSE	18.69026619296337	15.97	20.44
