Species	Extant	SampT	MinT	MaxT
t1	FALSE	39.292222984485264	37.8	41.2
t1	FALSE	38.93908232289801	37.8	41.2
t1	FALSE	37.25821590037155	33.9	37.8
t1	FALSE	36.90777143944726	33.9	37.8
t1	FALSE	36.365513278834065	33.9	37.8
t1	FALSE	36.21827074152207	33.9	37.8
t1	FALSE	35.49851490658686	33.9	37.8
t2	FALSE	44.704240830841776	41.2	47.8
t3	FALSE	38.501070946355355	37.8	41.2
t4	FALSE	38.46600837030191	37.8	41.2
t4	FALSE	37.452584300864096	33.9	37.8
t4	FALSE	36.77525037306824	33.9	37.8
t5	FALSE	37.218543828789024	33.9	37.8
t5	FALSE	37.055410048857006	33.9	37.8
t5	FALSE	35.47631608161692	33.9	37.8
t5	FALSE	27.54390091369319	23.03	27.82
t5	FALSE	27.273087610326392	23.03	27.82
t5	FALSE	25.32488746306954	23.03	27.82
t5	FALSE	24.158056383582345	23.03	27.82
t5	FALSE	24.049283768699844	23.03	27.82
t5	FALSE	23.44012907359716	23.03	27.82
t5	FALSE	23.059575779058086	23.03	27.82
t5	FALSE	22.319584975939716	20.44	23.03
t5	FALSE	21.724124003702222	20.44	23.03
t5	FALSE	21.085299848808226	20.44	23.03
t5	FALSE	21.07929751275926	20.44	23.03
t5	FALSE	20.424430133481504	15.97	20.44
t5	FALSE	19.0604876313503	15.97	20.44
t5	FALSE	19.005898015404156	15.97	20.44
t5	FALSE	17.535229812979036	15.97	20.44
t5	FALSE	13.329180653833923	11.63	13.82
t5	FALSE	13.238301164885328	11.63	13.82
t5	FALSE	11.976613095156203	11.63	13.82
t5	FALSE	10.304571647211155	7.25	11.63
t5	FALSE	8.655798867034932	7.25	11.63
t5	FALSE	7.665422322231159	7.25	11.63
t5	FALSE	5.941745866112818	5.33	7.25
t6	FALSE	31.794772821166156	27.82	33.9
t6	FALSE	30.9030091950577	27.82	33.9
t6	FALSE	30.12789931283877	27.82	33.9
t6	FALSE	29.497218819960057	27.82	33.9
t6	FALSE	28.208542771490347	27.82	33.9
t6	FALSE	28.14577158634236	27.82	33.9
t7	FALSE	36.54705873084113	33.9	37.8
t7	FALSE	35.498976406309865	33.9	37.8
t7	FALSE	35.279021370599125	33.9	37.8
t7	FALSE	33.40941905086207	27.82	33.9
t7	FALSE	33.393537518974895	27.82	33.9
t7	FALSE	31.352762219450376	27.82	33.9
t7	FALSE	31.11566478390204	27.82	33.9
t7	FALSE	28.71139753034769	27.82	33.9
t7	FALSE	27.685260870049564	23.03	27.82
t7	FALSE	27.656046420869863	23.03	27.82
t8	FALSE	23.124964769209022	23.03	27.82
t8	FALSE	21.11019222437754	20.44	23.03
t8	FALSE	19.710795027498786	15.97	20.44
t9	FALSE	22.03616247496099	20.44	23.03
t9	FALSE	21.889846832462574	20.44	23.03
t9	FALSE	20.994811999470805	20.44	23.03
t9	FALSE	20.485807276661692	20.44	23.03
t10	FALSE	22.12086012841409	20.44	23.03
t10	FALSE	22.071601890866585	20.44	23.03
t10	FALSE	21.28980475182178	20.44	23.03
t10	FALSE	19.904179682031895	15.97	20.44
t11	FALSE	15.46866653651837	13.82	15.97
t11	FALSE	14.821934680203931	13.82	15.97
t12	FALSE	11.648915471187301	11.63	13.82
t14	FALSE	5.966004791342094	5.33	7.25
t14	FALSE	5.332424619732869	5.33	7.25
t15	FALSE	33.70034078704275	27.82	33.9
t15	FALSE	33.22679949337226	27.82	33.9
t15	FALSE	28.58426697314325	27.82	33.9
t15	FALSE	28.227302850427055	27.82	33.9
t16	FALSE	30.55485666226592	27.82	33.9
t16	FALSE	27.40777100774647	23.03	27.82
t16	FALSE	26.708544779037574	23.03	27.82
t16	FALSE	25.97350335888528	23.03	27.82
t16	FALSE	25.46621439515093	23.03	27.82
t16	FALSE	25.03316949624956	23.03	27.82
t16	FALSE	24.095057339624887	23.03	27.82
t16	FALSE	20.039547557547436	15.97	20.44
t16	FALSE	19.96255236100045	15.97	20.44
t16	FALSE	19.82756742590402	15.97	20.44
t16	FALSE	18.61081289836625	15.97	20.44
t16	FALSE	18.53965420690595	15.97	20.44
t16	FALSE	17.893263714502897	15.97	20.44
t16	FALSE	13.522950586377014	11.63	13.82
t16	FALSE	12.026207596467955	11.63	13.82
t16	FALSE	9.463483342303412	7.25	11.63
t19	FALSE	27.37822631082222	23.03	27.82
t19	FALSE	25.265706334092357	23.03	27.82
t19	FALSE	22.778571657724903	20.44	23.03
t19	FALSE	18.337309135481867	15.97	20.44
t19	FALSE	15.928800787462777	13.82	15.97
t19	FALSE	15.459561678302371	13.82	15.97
t19	FALSE	15.00020397592867	13.82	15.97
t19	FALSE	14.090036650646631	13.82	15.97
t21	FALSE	17.991981171109153	15.97	20.44
t21	FALSE	17.864634555483818	15.97	20.44
t21	FALSE	16.189180951467677	15.97	20.44
t21	FALSE	15.613623371650782	13.82	15.97
t21	FALSE	13.542687881557853	11.63	13.82
t21	FALSE	13.407198104355757	11.63	13.82
t22	TRUE	4.888403867404918	3.6	5.33
t22	TRUE	4.850804467624748	3.6	5.33
t22	TRUE	4.70701691161517	3.6	5.33
t22	TRUE	2.2488361086232658	0	3.6
t22	TRUE	1.8299459141038525	0	3.6
t23	FALSE	32.422930718209976	27.82	33.9
t23	FALSE	31.13972904281193	27.82	33.9
t23	FALSE	30.305605297345593	27.82	33.9
t23	FALSE	28.944748766753168	27.82	33.9
t23	FALSE	27.752798457963596	23.03	27.82
t23	FALSE	27.32422462110489	23.03	27.82
t24	FALSE	29.962589315434663	27.82	33.9
t24	FALSE	27.33731196003909	23.03	27.82
t24	FALSE	26.061120266268613	23.03	27.82
t24	FALSE	25.01516952838671	23.03	27.82
t24	FALSE	24.397458936067206	23.03	27.82
t24	FALSE	23.673786676916215	23.03	27.82
t24	FALSE	23.263828620145063	23.03	27.82
t24	FALSE	23.221577324228043	23.03	27.82
t24	FALSE	21.3109001139891	20.44	23.03
t24	FALSE	19.849721173781187	15.97	20.44
t24	FALSE	19.809126888167814	15.97	20.44
t24	FALSE	18.0741703433381	15.97	20.44
t24	FALSE	17.158581189294555	15.97	20.44
t24	FALSE	16.121739471127093	15.97	20.44
t24	FALSE	15.952587505126807	13.82	15.97
t25	FALSE	30.018233095953168	27.82	33.9
t25	FALSE	29.9487871785898	27.82	33.9
t25	FALSE	29.318019085981273	27.82	33.9
t26	FALSE	28.37130471428744	27.82	33.9
t26	FALSE	23.693827021014442	23.03	27.82
t26	FALSE	23.23236394017744	23.03	27.82
t26	FALSE	22.527520296124695	20.44	23.03
t26	FALSE	22.44682927808899	20.44	23.03
t26	FALSE	18.670302796404336	15.97	20.44
t26	FALSE	18.212176725695546	15.97	20.44
t26	FALSE	17.655996582886228	15.97	20.44
t27	FALSE	21.784017727708367	20.44	23.03
t27	FALSE	21.676539911933755	20.44	23.03
t27	FALSE	20.09489498732289	15.97	20.44
t29	FALSE	15.98226086663432	15.97	20.44
t29	FALSE	14.159122116782264	13.82	15.97
t29	FALSE	13.767607404285613	11.63	13.82
t33	TRUE	8.518939049614367	7.25	11.63
t33	TRUE	7.6965190215642565	7.25	11.63
t33	TRUE	6.796189082162265	5.33	7.25
t33	TRUE	5.467896311409071	5.33	7.25
t33	TRUE	5.0506071128559995	3.6	5.33
t33	TRUE	2.4335195393948297	0	3.6
t33	TRUE	2.1822970939185495	0	3.6
t33	TRUE	0.4687747000079696	0	3.6
t34	FALSE	25.726474138569625	23.03	27.82
t35	FALSE	18.707013081176644	15.97	20.44
t36	FALSE	18.26556594242584	15.97	20.44
t36	FALSE	17.21986773678616	15.97	20.44
t36	FALSE	17.10467658059635	15.97	20.44
t36	FALSE	16.137978440696443	15.97	20.44
t36	FALSE	15.669647988784305	13.82	15.97
t37	FALSE	1.3875267966915956	0	3.6
t38	TRUE	1.2815787127586589	0	3.6
t38	TRUE	0.8783651215970636	0	3.6
t38	TRUE	0.1758833386313654	0	3.6
t39	FALSE	29.458248791986627	27.82	33.9
t39	FALSE	28.152426504294688	27.82	33.9
t39	FALSE	26.526081720008094	23.03	27.82
t40	FALSE	28.674961694850396	27.82	33.9
t41	FALSE	16.49634897193547	15.97	20.44
t41	FALSE	14.430685821185591	13.82	15.97
t41	FALSE	14.140174916929475	13.82	15.97
t41	FALSE	13.375435758967392	11.63	13.82
t42	FALSE	25.045750141594695	23.03	27.82
t42	FALSE	24.837913916630484	23.03	27.82
t43	FALSE	10.946487398548008	7.25	11.63
t43	FALSE	10.560692737269044	7.25	11.63
t43	FALSE	7.9235566657524785	7.25	11.63
t43	FALSE	5.9936769680410436	5.33	7.25
t43	FALSE	5.212857071078787	3.6	5.33
t43	FALSE	3.4909054156543036	0	3.6
t44	FALSE	16.50433350257579	15.97	20.44
t44	FALSE	13.253894686552137	11.63	13.82
t45	FALSE	26.858428084322234	23.03	27.82
t45	FALSE	26.572645824457855	23.03	27.82
t45	FALSE	25.536286321348566	23.03	27.82
t45	FALSE	24.893388405310365	23.03	27.82
t46	FALSE	15.070378647226754	13.82	15.97
t47	FALSE	28.33467929739966	27.82	33.9
t47	FALSE	27.721823077818062	23.03	27.82
t47	FALSE	25.996156302373407	23.03	27.82
t47	FALSE	21.751372621558616	20.44	23.03
t49	FALSE	5.887717620134666	5.33	7.25
t49	FALSE	5.256962829070872	3.6	5.33
t50	TRUE	4.681770029870428	3.6	5.33
t50	TRUE	3.601770522724891	3.6	5.33
t50	TRUE	3.377468265964268	0	3.6
t50	TRUE	3.347171657677322	0	3.6
t50	TRUE	2.714578251755654	0	3.6
t50	TRUE	1.5646518525136202	0	3.6
t50	TRUE	1.3705878998045051	0	3.6
t53	FALSE	27.87529381617712	27.82	33.9
t53	FALSE	24.69158839769484	23.03	27.82
t53	FALSE	23.429602132623994	23.03	27.82
t53	FALSE	22.883053999615342	20.44	23.03
t53	FALSE	21.22217764515938	20.44	23.03
t53	FALSE	21.028252600648255	20.44	23.03
t54	FALSE	25.283673990411643	23.03	27.82
t54	FALSE	23.23760225722887	23.03	27.82
t54	FALSE	23.028090960028003	20.44	23.03
t55	FALSE	19.513495812286013	15.97	20.44
t56	FALSE	10.168963463705438	7.25	11.63
t57	TRUE	3.681252462205144	3.6	5.33
t57	TRUE	3.5852027820957915	0	3.6
t57	TRUE	3.04316632462276	0	3.6
t57	TRUE	2.8339567458743886	0	3.6
t57	TRUE	1.0695455308172583	0	3.6
t58	FALSE	26.94290654228705	23.03	27.82
t58	FALSE	25.763779531505104	23.03	27.82
t58	FALSE	25.530426082362062	23.03	27.82
t58	FALSE	25.05252162065781	23.03	27.82
t58	FALSE	24.170508201563074	23.03	27.82
t58	FALSE	22.497836083190503	20.44	23.03
t58	FALSE	21.745826706071217	20.44	23.03
t58	FALSE	21.41070739624787	20.44	23.03
t58	FALSE	21.330192699987883	20.44	23.03
t58	FALSE	21.249712537509183	20.44	23.03
t58	FALSE	20.580962694174143	20.44	23.03
t58	FALSE	19.698168713588505	15.97	20.44
t59	FALSE	25.94408822693296	23.03	27.82
t60	FALSE	24.713254439795833	23.03	27.82
t60	FALSE	23.939215160621444	23.03	27.82
t60	FALSE	22.998285337060622	20.44	23.03
t60	FALSE	22.004742899094495	20.44	23.03
t60	FALSE	19.0488819882461	15.97	20.44
t60	FALSE	16.944673671745644	15.97	20.44
t60	FALSE	16.661867052734117	15.97	20.44
t60	FALSE	16.451876951987636	15.97	20.44
t60	FALSE	15.614709200495625	13.82	15.97
t60	FALSE	15.2591859068935	13.82	15.97
t60	FALSE	15.020904336309862	13.82	15.97
t61	FALSE	22.004293646819924	20.44	23.03
t61	FALSE	21.658190574959992	20.44	23.03
t61	FALSE	20.589932169243994	20.44	23.03
t61	FALSE	19.358648075492837	15.97	20.44
t61	FALSE	16.719357212886333	15.97	20.44
t62	FALSE	23.02401142154405	20.44	23.03
t63	FALSE	20.69550528685263	20.44	23.03
t64	FALSE	21.231172195797505	20.44	23.03
t64	FALSE	19.93247597924482	15.97	20.44
t64	FALSE	19.486303540470704	15.97	20.44
t64	FALSE	16.39336772960933	15.97	20.44
t65	FALSE	19.23850745532078	15.97	20.44
t65	FALSE	18.121310744428648	15.97	20.44
t65	FALSE	15.916874760932998	13.82	15.97
t66	FALSE	23.151181376067996	23.03	27.82
t66	FALSE	22.083085409513462	20.44	23.03
t66	FALSE	22.050836754347703	20.44	23.03
t66	FALSE	21.434076368641627	20.44	23.03
t66	FALSE	21.139398836823393	20.44	23.03
t67	FALSE	21.34739476594026	20.44	23.03
t67	FALSE	21.211272203972623	20.44	23.03
t67	FALSE	20.37215986332315	15.97	20.44
t67	FALSE	18.213863800447456	15.97	20.44
t67	FALSE	15.354830858389377	13.82	15.97
t67	FALSE	14.854538791480287	13.82	15.97
t67	FALSE	13.792547853839203	11.63	13.82
t68	FALSE	20.629226734332015	20.44	23.03
t68	FALSE	19.6149502383332	15.97	20.44
t68	FALSE	19.114262532037188	15.97	20.44
t68	FALSE	17.64319090542942	15.97	20.44
t70	FALSE	21.78730456124565	20.44	23.03
t71	FALSE	19.313187320034608	15.97	20.44
t71	FALSE	18.131566320391656	15.97	20.44
t71	FALSE	17.805187899238586	15.97	20.44
t71	FALSE	15.950913470341291	13.82	15.97
t73	FALSE	18.551340832388174	15.97	20.44
t73	FALSE	17.653449580960025	15.97	20.44
t74	FALSE	13.79402105148261	11.63	13.82
t74	FALSE	11.452353359187974	7.25	11.63
t74	FALSE	11.405405146563076	7.25	11.63
t74	FALSE	10.994801793156853	7.25	11.63
t74	FALSE	10.779875774718278	7.25	11.63
t74	FALSE	10.707132071639954	7.25	11.63
t75	FALSE	17.32379824179793	15.97	20.44
t75	FALSE	16.767500819540903	15.97	20.44
t75	FALSE	16.668683163620045	15.97	20.44
t75	FALSE	16.57028230471719	15.97	20.44
t75	FALSE	15.571714460748439	13.82	15.97
t76	FALSE	17.981907683594795	15.97	20.44
t76	FALSE	15.824336700854111	13.82	15.97
t76	FALSE	15.43089870231973	13.82	15.97
t76	FALSE	15.290064091976376	13.82	15.97
t76	FALSE	15.035534358319843	13.82	15.97
t76	FALSE	14.87106306160841	13.82	15.97
t76	FALSE	14.613295369013038	13.82	15.97
t76	FALSE	14.317530434387798	13.82	15.97
t77	FALSE	18.636147098367115	15.97	20.44
t77	FALSE	18.204499110825974	15.97	20.44
t77	FALSE	17.642313610843797	15.97	20.44
t77	FALSE	15.007537473555715	13.82	15.97
t78	FALSE	16.914521251457813	15.97	20.44
t78	FALSE	16.681778168040964	15.97	20.44
t78	FALSE	14.988454430164246	13.82	15.97
t78	FALSE	14.130585605349928	13.82	15.97
t80	FALSE	18.982894893413768	15.97	20.44
t80	FALSE	18.195467063552314	15.97	20.44
t80	FALSE	17.385081826894254	15.97	20.44
t82	FALSE	19.57807049361524	15.97	20.44
t82	FALSE	19.403670615391547	15.97	20.44
t82	FALSE	17.75910610350654	15.97	20.44
t82	FALSE	17.45054815064624	15.97	20.44
t82	FALSE	16.106903067181825	15.97	20.44
t82	FALSE	14.9531023251578	13.82	15.97
t82	FALSE	14.486501807875229	13.82	15.97
t83	TRUE	17.0574347291679	15.97	20.44
t83	TRUE	15.420168256673207	13.82	15.97
t83	TRUE	14.377267791203245	13.82	15.97
t83	TRUE	13.987011799480094	13.82	15.97
t83	TRUE	12.637869012142957	11.63	13.82
t83	TRUE	11.965882741517767	11.63	13.82
t83	TRUE	9.260708205692815	7.25	11.63
t83	TRUE	8.686284117950919	7.25	11.63
t83	TRUE	7.800378389672453	7.25	11.63
t83	TRUE	7.439622285709227	7.25	11.63
t83	TRUE	7.342193275470208	7.25	11.63
t83	TRUE	7.127705518411659	5.33	7.25
t83	TRUE	6.4753759636775	5.33	7.25
t83	TRUE	5.868547896272943	5.33	7.25
t83	TRUE	4.335067014153019	3.6	5.33
t83	TRUE	4.0809869028512935	3.6	5.33
t83	TRUE	3.0546494705211984	0	3.6
t83	TRUE	2.761412005075634	0	3.6
t83	TRUE	2.3825528705903736	0	3.6
t83	TRUE	2.2671347447268673	0	3.6
t83	TRUE	1.028318677468171	0	3.6
t84	FALSE	15.168942159433328	13.82	15.97
t84	FALSE	14.922004576002294	13.82	15.97
t85	FALSE	14.22380707902392	13.82	15.97
t85	FALSE	13.324252419404068	11.63	13.82
t86	FALSE	16.440933995365477	15.97	20.44
t86	FALSE	15.446073043236765	13.82	15.97
t86	FALSE	15.370990539930425	13.82	15.97
t86	FALSE	15.063522756223307	13.82	15.97
t86	FALSE	13.724511932711287	11.63	13.82
t87	FALSE	18.35711468491366	15.97	20.44
t87	FALSE	15.851011457515568	13.82	15.97
t87	FALSE	14.921965436148	13.82	15.97
t88	FALSE	16.89439096016709	15.97	20.44
t90	TRUE	4.562542635519861	3.6	5.33
t90	TRUE	3.1983802457710127	0	3.6
t90	TRUE	1.152361923348444	0	3.6
t91	FALSE	7.792559996756495	7.25	11.63
t91	FALSE	6.838847990022678	5.33	7.25
t92	TRUE	6.8198516639877695	5.33	7.25
t92	TRUE	2.9838523398485464	0	3.6
t92	TRUE	2.8115179355635362	0	3.6
t92	TRUE	1.2714812922919378	0	3.6
t93	FALSE	6.266787046819317	5.33	7.25
t93	FALSE	5.946567011966884	5.33	7.25
t94	FALSE	14.91459409371732	13.82	15.97
t95	FALSE	14.397887889208299	13.82	15.97
t95	FALSE	10.800748624079908	7.25	11.63
t95	FALSE	10.050734927413522	7.25	11.63
t96	FALSE	16.11093204994043	15.97	20.44
t96	FALSE	15.164894809761513	13.82	15.97
t96	FALSE	14.382711882129065	13.82	15.97
t97	FALSE	6.934200124598746	5.33	7.25
t98	TRUE	2.9628548956347487	0	3.6
t98	TRUE	0.9375569278590064	0	3.6
t99	TRUE	0.37944998712993794	0	3.6
t100	TRUE	6.2007443157535604	5.33	7.25
t100	TRUE	3.8831066203180455	3.6	5.33
t101	TRUE	3.2209187244474293	0	3.6
t101	TRUE	0.9403465333900698	0	3.6
t102	TRUE	1.6474387899830347	0	3.6
t102	TRUE	0.18263984961983226	0	3.6
t103	FALSE	15.522846948342035	13.82	15.97
t103	FALSE	15.260474377145108	13.82	15.97
t103	FALSE	14.518515892784983	13.82	15.97
t105	FALSE	3.728483910806524	3.6	5.33
t106	FALSE	5.533040337376988	5.33	7.25
t106	FALSE	5.2615418356296	3.6	5.33
t107	FALSE	6.573515780498639	5.33	7.25
t107	FALSE	6.184985960979745	5.33	7.25
t107	FALSE	4.2277432869036105	3.6	5.33
t107	FALSE	3.130312441729366	0	3.6
t107	FALSE	1.9342648024912918	0	3.6
t107	FALSE	1.154669644817453	0	3.6
t107	FALSE	0.5310771362379043	0	3.6
t108	TRUE	5.145770724298465	3.6	5.33
t108	TRUE	4.363204759745102	3.6	5.33
t108	TRUE	4.107938080176346	3.6	5.33
t108	TRUE	3.59718315055666	0	3.6
t108	TRUE	3.3340581650305907	0	3.6
t108	TRUE	2.0010174469530924	0	3.6
t108	TRUE	1.620283577219027	0	3.6
t108	TRUE	0.8375582520346825	0	3.6
t110	TRUE	0.06188724963542569	0	3.6
t111	FALSE	5.016084778477833	3.6	5.33
t111	FALSE	3.9954003989742546	3.6	5.33
t111	FALSE	3.0579555337954005	0	3.6
t111	FALSE	2.742429061155022	0	3.6
t112	TRUE	4.733931989107958	3.6	5.33
t112	TRUE	3.3030173072847475	0	3.6
t112	TRUE	2.92342829430752	0	3.6
t112	TRUE	1.1715855225506289	0	3.6
t113	TRUE	1.838778470434832	0	3.6
t113	TRUE	0.4945150323997751	0	3.6
t115	TRUE	5.735133309681359	5.33	7.25
t115	TRUE	4.488321399261068	3.6	5.33
t115	TRUE	4.179967611171357	3.6	5.33
t115	TRUE	2.9016162094793927	0	3.6
t115	TRUE	2.6836796135852765	0	3.6
t115	TRUE	2.652602692196929	0	3.6
t115	TRUE	1.055641656208536	0	3.6
t115	TRUE	0.43351998301330497	0	3.6
t116	TRUE	3.435546930547048	0	3.6
t116	TRUE	1.319142077269447	0	3.6
t117	TRUE	1.1393418530749528	0	3.6
t117	TRUE	0.2522610571594939	0	3.6
t119	TRUE	0.5545674658730135	0	3.6
t120	TRUE	1.5505021890806034	0	3.6
t120	TRUE	1.3253293641587405	0	3.6
t122	TRUE	3.1774410851483594	0	3.6
t122	TRUE	2.9930486750773824	0	3.6
t122	TRUE	2.1705305587190438	0	3.6
t122	TRUE	0.8781277928507549	0	3.6
t122	TRUE	0.3538434912657209	0	3.6
t123	TRUE	2.73135719624684	0	3.6
t123	TRUE	0.439531638824775	0	3.6
t123	TRUE	0.18288009155139662	0	3.6
t124	FALSE	2.238194043429921	0	3.6
t125	TRUE	4.597243375980376	3.6	5.33
t125	TRUE	0.8324991317714989	0	3.6
t125	TRUE	0.7650888297706899	0	3.6
t127	TRUE	1.7289020764428287	0	3.6
t127	TRUE	1.2609894411837814	0	3.6
