Species	Extant	SampT	MinT	MaxT
t1	FALSE	46.24680202423107	41.2	47.8
t1	FALSE	44.282864076237786	41.2	47.8
t1	FALSE	43.452237830767615	41.2	47.8
t1	FALSE	41.060378083310226	37.8	41.2
t1	FALSE	40.516954644228896	37.8	41.2
t1	FALSE	37.453889309705445	33.9	37.8
t1	FALSE	36.80092781959551	33.9	37.8
t1	FALSE	36.50357110077945	33.9	37.8
t1	FALSE	34.54747485178376	33.9	37.8
t1	FALSE	32.600991702614365	27.82	33.9
t1	FALSE	32.37826687519427	27.82	33.9
t1	FALSE	30.545356419666213	27.82	33.9
t1	FALSE	28.654846271226955	27.82	33.9
t1	FALSE	26.867693631390136	23.03	27.82
t1	FALSE	23.123148354441906	23.03	27.82
t1	FALSE	22.581520209972652	20.44	23.03
t1	FALSE	21.21206144886532	20.44	23.03
t1	FALSE	15.467170424907199	13.82	15.97
t1	FALSE	15.382159551676335	13.82	15.97
t1	FALSE	15.363583956474638	13.82	15.97
t1	FALSE	15.02829720664127	13.82	15.97
t1	FALSE	13.758552477519224	11.63	13.82
t1	FALSE	13.739409064399347	11.63	13.82
t1	FALSE	12.134529003169007	11.63	13.82
t2	FALSE	41.16112557754329	37.8	41.2
t3	FALSE	41.66236044551853	41.2	47.8
t3	FALSE	41.281516078487094	41.2	47.8
t3	FALSE	39.902582843196896	37.8	41.2
t3	FALSE	39.622003255775816	37.8	41.2
t3	FALSE	38.755915429665485	37.8	41.2
t4	FALSE	37.16908007039819	33.9	37.8
t4	FALSE	36.163871542948684	33.9	37.8
t4	FALSE	34.50232968070646	33.9	37.8
t4	FALSE	34.15246218472714	33.9	37.8
t4	FALSE	34.03465621877608	33.9	37.8
t4	FALSE	32.37491538349532	27.82	33.9
t4	FALSE	31.306752508745692	27.82	33.9
t4	FALSE	30.433166265656453	27.82	33.9
t4	FALSE	27.692714112876935	23.03	27.82
t4	FALSE	26.31702330184041	23.03	27.82
t4	FALSE	25.943257511571254	23.03	27.82
t4	FALSE	22.672925479835694	20.44	23.03
t4	FALSE	22.02897479687649	20.44	23.03
t4	FALSE	21.796799875637955	20.44	23.03
t4	FALSE	20.68165639268161	20.44	23.03
t4	FALSE	20.672019994465394	20.44	23.03
t4	FALSE	19.552239501350424	15.97	20.44
t4	FALSE	19.387963126580996	15.97	20.44
t4	FALSE	19.00823166970615	15.97	20.44
t4	FALSE	17.392406738587827	15.97	20.44
t5	FALSE	35.92477319703586	33.9	37.8
t5	FALSE	33.089308296364344	27.82	33.9
t5	FALSE	32.3099742007865	27.82	33.9
t5	FALSE	31.69793342249456	27.82	33.9
