Species	Extant	SampT	MinT	MaxT
t1	FALSE	48.050844104362724	47.8	56
t1	FALSE	47.82392266612321	47.8	56
t1	FALSE	47.47815706373298	41.2	47.8
t1	FALSE	46.451783670830665	41.2	47.8
t1	FALSE	44.627354088110245	41.2	47.8
t1	FALSE	42.96531632592472	41.2	47.8
t1	FALSE	42.38005075281056	41.2	47.8
t1	FALSE	41.21650582043024	41.2	47.8
t1	FALSE	40.16838370872232	37.8	41.2
t1	FALSE	38.358772803680594	37.8	41.2
t1	FALSE	37.98534553742557	37.8	41.2
t1	FALSE	34.526238381502374	33.9	37.8
t1	FALSE	32.98042192841264	27.82	33.9
t1	FALSE	31.42926738391965	27.82	33.9
t1	FALSE	30.123264487640554	27.82	33.9
t1	FALSE	29.382556488545234	27.82	33.9
t2	FALSE	43.70422643163734	41.2	47.8
t2	FALSE	43.05324412902378	41.2	47.8
t2	FALSE	35.77647766905497	33.9	37.8
t2	FALSE	35.70769496603529	33.9	37.8
t2	FALSE	34.5144842589892	33.9	37.8
t2	FALSE	33.270874739313825	27.82	33.9
t2	FALSE	32.02895765347998	27.82	33.9
t2	FALSE	27.279926962544863	23.03	27.82
t2	FALSE	26.080038207908814	23.03	27.82
t2	FALSE	23.471093479022304	23.03	27.82
t2	FALSE	22.102760889045815	20.44	23.03
t2	FALSE	21.90975301657893	20.44	23.03
t2	FALSE	20.43462500488495	15.97	20.44
t2	FALSE	17.46682726524877	15.97	20.44
t2	FALSE	15.35925301105842	13.82	15.97
t2	FALSE	12.776094961409996	11.63	13.82
t2	FALSE	12.741945541727766	11.63	13.82
t2	FALSE	11.817551110203787	11.63	13.82
t2	FALSE	9.36861731891861	7.25	11.63
t2	FALSE	9.084708733832144	7.25	11.63
t2	FALSE	8.281509467748606	7.25	11.63
t3	FALSE	35.443273443493055	33.9	37.8
t3	FALSE	34.75337482033949	33.9	37.8
t3	FALSE	34.59296236908715	33.9	37.8
t4	FALSE	33.89766370409614	27.82	33.9
t4	FALSE	33.74092464612311	27.82	33.9
t4	FALSE	30.2131049248364	27.82	33.9
t4	FALSE	29.085476532296482	27.82	33.9
t4	FALSE	25.04808223981191	23.03	27.82
t5	FALSE	32.79272899966555	27.82	33.9
t5	FALSE	31.760960520868778	27.82	33.9
