Species	Extant	SampT	MinT	MaxT
t1	FALSE	46.36002911457773	41.2	47.8
t1	FALSE	44.895243352530535	41.2	47.8
t4	FALSE	39.927542491566584	37.8	41.2
t4	FALSE	38.28907949326681	37.8	41.2
t4	FALSE	36.583935037694424	33.9	37.8
t4	FALSE	35.917270202404815	33.9	37.8
t4	FALSE	32.99296213361658	27.82	33.9
t4	FALSE	29.93845265423211	27.82	33.9
t4	FALSE	24.46050715908731	23.03	27.82
t5	FALSE	43.285909508649496	41.2	47.8
t5	FALSE	41.77288760185614	41.2	47.8
t6	FALSE	44.76640152953635	41.2	47.8
t6	FALSE	44.07460610404681	41.2	47.8
t7	FALSE	39.48908868554584	37.8	41.2
t7	FALSE	36.80238011610318	33.9	37.8
t7	FALSE	36.15365744699348	33.9	37.8
t7	FALSE	33.35186507358266	27.82	33.9
t8	FALSE	32.45658003233163	27.82	33.9
t8	FALSE	32.254454201755806	27.82	33.9
t8	FALSE	32.05841792957487	27.82	33.9
t9	FALSE	29.995372795590164	27.82	33.9
t10	FALSE	27.614487361389525	23.03	27.82
t10	FALSE	27.097352807636685	23.03	27.82
t10	FALSE	26.78148636511022	23.03	27.82
t14	FALSE	32.558087086641294	27.82	33.9
t14	FALSE	32.50233529026183	27.82	33.9
t14	FALSE	31.737640133439065	27.82	33.9
t14	FALSE	28.5817199111844	27.82	33.9
t14	FALSE	28.373619080804787	27.82	33.9
t14	FALSE	26.615999033110914	23.03	27.82
t14	FALSE	25.81862407400715	23.03	27.82
t15	FALSE	25.373962348795992	23.03	27.82
t15	FALSE	24.84588083671735	23.03	27.82
t15	FALSE	23.564881009518665	23.03	27.82
t16	FALSE	38.902806292226856	37.8	41.2
t16	FALSE	37.59277100463768	33.9	37.8
t16	FALSE	36.784685435457135	33.9	37.8
t16	FALSE	34.12365640590358	33.9	37.8
t16	FALSE	33.882605782778455	27.82	33.9
t16	FALSE	32.01141236272054	27.82	33.9
t16	FALSE	31.659621133621506	27.82	33.9
t16	FALSE	30.875147739577763	27.82	33.9
t17	FALSE	31.428725801765705	27.82	33.9
t17	FALSE	26.473319728162537	23.03	27.82
t17	FALSE	25.73610092919004	23.03	27.82
t18	FALSE	23.83399217622928	23.03	27.82
t18	FALSE	23.09185986267976	23.03	27.82
t18	FALSE	22.119681174406928	20.44	23.03
t18	FALSE	21.584852179236194	20.44	23.03
t19	FALSE	26.901464983782756	23.03	27.82
t19	FALSE	26.700657220823633	23.03	27.82
t19	FALSE	24.58063363877698	23.03	27.82
t19	FALSE	22.01315478278917	20.44	23.03
t19	FALSE	16.294111403074204	15.97	20.44
t20	FALSE	27.239161029427883	23.03	27.82
t20	FALSE	25.18277967167816	23.03	27.82
t20	FALSE	23.44355841739852	23.03	27.82
t20	FALSE	22.603203963626214	20.44	23.03
t20	FALSE	22.121038790482682	20.44	23.03
t20	FALSE	16.260634744683898	15.97	20.44
t20	FALSE	14.676351636955737	13.82	15.97
t20	FALSE	14.329614417935012	13.82	15.97
t22	FALSE	23.26310686720618	23.03	27.82
t22	FALSE	19.210123941005502	15.97	20.44
t22	FALSE	17.708894016008387	15.97	20.44
t22	FALSE	17.314827556546707	15.97	20.44
t23	FALSE	33.16314197002413	27.82	33.9
t23	FALSE	32.806141245511625	27.82	33.9
t23	FALSE	30.19100266643567	27.82	33.9
t24	FALSE	33.35401476921709	27.82	33.9
t24	FALSE	32.82516432834984	27.82	33.9
