Species	Extant	SampT	MinT	MaxT
t1	FALSE	49.76690843417869	47.8	56
t1	FALSE	49.55538454088942	47.8	56
t1	FALSE	48.98140520937962	47.8	56
t1	FALSE	45.48827525953092	41.2	47.8
t1	FALSE	44.93559925517329	41.2	47.8
t1	FALSE	44.15719125679024	41.2	47.8
t1	FALSE	43.2537027446393	41.2	47.8
t2	FALSE	47.387582978115525	41.2	47.8
t2	FALSE	44.95833010223073	41.2	47.8
t2	FALSE	42.437478831087745	41.2	47.8
t2	FALSE	41.879811485347844	41.2	47.8
t2	FALSE	41.546386418799	41.2	47.8
t2	FALSE	41.12981634953066	37.8	41.2
t2	FALSE	40.594475673446496	37.8	41.2
t2	FALSE	39.50802219093784	37.8	41.2
t2	FALSE	39.35475013059325	37.8	41.2
t2	FALSE	36.87106499669855	33.9	37.8
t5	FALSE	38.43511910928076	37.8	41.2
t5	FALSE	30.105052033995896	27.82	33.9
t5	FALSE	29.334023177249044	27.82	33.9
t5	FALSE	24.55438100457394	23.03	27.82
t5	FALSE	24.093388735355973	23.03	27.82
t5	FALSE	23.43349251558725	23.03	27.82
t5	FALSE	21.659978550362602	20.44	23.03
t5	FALSE	21.650475197906808	20.44	23.03
t5	FALSE	20.930060073237136	20.44	23.03
t10	FALSE	32.33596548867118	27.82	33.9
t10	FALSE	32.26283346102012	27.82	33.9
t10	FALSE	28.470147781096774	27.82	33.9
t10	FALSE	27.624677128181236	23.03	27.82
t11	FALSE	24.248460650145265	23.03	27.82
t11	FALSE	23.771061775907132	23.03	27.82
t11	FALSE	23.298883082046363	23.03	27.82
t11	FALSE	21.962061388119313	20.44	23.03
t11	FALSE	13.4767659364459	11.63	13.82
t11	FALSE	9.985483607650657	7.25	11.63
t12	FALSE	39.61049337103664	37.8	41.2
t12	FALSE	39.209240167770325	37.8	41.2
t12	FALSE	37.38140477564744	33.9	37.8
t12	FALSE	35.485592654902476	33.9	37.8
t12	FALSE	32.93485447679293	27.82	33.9
t12	FALSE	32.47212351236723	27.82	33.9
t12	FALSE	31.777943538802194	27.82	33.9
