Species	Extant	SampT	MinT	MaxT
t1	FALSE	45.45044426200491	41.2	47.8
t1	FALSE	44.73068248310967	41.2	47.8
t1	FALSE	43.36178007760396	41.2	47.8
t1	FALSE	40.23913669404852	37.8	41.2
t1	FALSE	38.99078367818733	37.8	41.2
t1	FALSE	37.57231000885376	33.9	37.8
t1	FALSE	33.69111573967553	27.82	33.9
t1	FALSE	33.60582633153405	27.82	33.9
t1	FALSE	33.087372857860835	27.82	33.9
t1	FALSE	30.679538245096666	27.82	33.9
t1	FALSE	28.167562566741005	27.82	33.9
t1	FALSE	27.657557300512195	23.03	27.82
t1	FALSE	27.076251495790846	23.03	27.82
t1	FALSE	27.017626057717077	23.03	27.82
t1	FALSE	25.332112157530997	23.03	27.82
t1	FALSE	24.988036943194647	23.03	27.82
t1	FALSE	24.532796066219777	23.03	27.82
t1	FALSE	23.847048617440418	23.03	27.82
t1	FALSE	23.083334362877803	23.03	27.82
t1	FALSE	18.163556704066185	15.97	20.44
t1	FALSE	17.946222398033587	15.97	20.44
t1	FALSE	16.16600846506761	15.97	20.44
t1	FALSE	15.581445482835477	13.82	15.97
t1	FALSE	14.852851739723963	13.82	15.97
t1	FALSE	14.076507065237816	13.82	15.97
t1	FALSE	13.75324069484828	11.63	13.82
t2	FALSE	44.27046998651991	41.2	47.8
t2	FALSE	43.42130164793102	41.2	47.8
t2	FALSE	42.908311763995115	41.2	47.8
t2	FALSE	42.22549224720807	41.2	47.8
t2	FALSE	39.9541406141218	37.8	41.2
t2	FALSE	37.91552268933495	37.8	41.2
t2	FALSE	36.73696618436331	33.9	37.8
t2	FALSE	35.980300563363315	33.9	37.8
t2	FALSE	35.020943785857895	33.9	37.8
t2	FALSE	34.33808588922318	33.9	37.8
t2	FALSE	33.23051251091677	27.82	33.9
t2	FALSE	32.421403605281085	27.82	33.9
t2	FALSE	31.92320939493189	27.82	33.9
t2	FALSE	27.417476902359294	23.03	27.82
t2	FALSE	24.111480803937155	23.03	27.82
t2	FALSE	22.719066940761863	20.44	23.03
t3	FALSE	35.181277004300114	33.9	37.8
t3	FALSE	32.9886309775122	27.82	33.9
t4	FALSE	26.405701395714665	23.03	27.82
t4	FALSE	25.864232929448054	23.03	27.82
t4	FALSE	25.417997024577147	23.03	27.82
t4	FALSE	23.179315635688184	23.03	27.82
t4	FALSE	19.93384654507136	15.97	20.44
t4	FALSE	13.136681467547689	11.63	13.82
t4	FALSE	12.206659807976514	11.63	13.82
t4	FALSE	11.57684935754255	7.25	11.63
t4	FALSE	10.811420607085097	7.25	11.63
t5	FALSE	31.676729261814955	27.82	33.9
t5	FALSE	29.83624009990705	27.82	33.9
t5	FALSE	29.274046680146323	27.82	33.9
t5	FALSE	28.55208410643224	27.82	33.9
t6	FALSE	26.05518578639581	23.03	27.82
t6	FALSE	23.125658825347195	23.03	27.82
t6	FALSE	23.07126006269343	23.03	27.82
t6	FALSE	20.232650259054882	15.97	20.44
t6	FALSE	18.437915211619394	15.97	20.44
t6	FALSE	16.773970034927807	15.97	20.44
t7	FALSE	22.88727829306398	20.44	23.03
t7	FALSE	21.447757003509764	20.44	23.03
t7	FALSE	21.16963098082629	20.44	23.03
t7	FALSE	19.451482781957623	15.97	20.44
t7	FALSE	19.26448821110312	15.97	20.44
t7	FALSE	19.26444177915277	15.97	20.44
t7	FALSE	18.70546418264384	15.97	20.44
t7	FALSE	14.52232209761518	13.82	15.97
t7	FALSE	14.39807510683546	13.82	15.97
t7	FALSE	13.351948663750406	11.63	13.82
t7	FALSE	12.031119873777492	11.63	13.82
t7	FALSE	10.969472776120853	7.25	11.63
t9	FALSE	16.532547532139688	15.97	20.44
t9	FALSE	14.860314089098658	13.82	15.97
t9	FALSE	13.667473962225024	11.63	13.82
t10	FALSE	10.288516963118212	7.25	11.63
t11	FALSE	44.2463789832604	41.2	47.8
t12	FALSE	44.086863102736984	41.2	47.8
t12	FALSE	43.41022089533175	41.2	47.8
t12	FALSE	43.1060986597765	41.2	47.8
t12	FALSE	42.70285102700647	41.2	47.8
t12	FALSE	41.03038096790813	37.8	41.2
t12	FALSE	39.95615397870374	37.8	41.2
t12	FALSE	38.72626947295098	37.8	41.2
t12	FALSE	38.409146764246714	37.8	41.2
t12	FALSE	36.871201508379784	33.9	37.8
t12	FALSE	35.16922019702834	33.9	37.8
t13	FALSE	33.07691011340203	27.82	33.9
