Species	Extant	SampT	MinT	MaxT
t1	FALSE	49.60056477638848	47.8	56
t1	FALSE	49.10017921410387	47.8	56
t1	FALSE	48.38539831809774	47.8	56
t1	FALSE	47.73008722019987	41.2	47.8
t1	FALSE	44.81795396021268	41.2	47.8
t2	FALSE	47.49441770886267	41.2	47.8
t2	FALSE	45.63952042321637	41.2	47.8
t2	FALSE	45.53874121107748	41.2	47.8
t2	FALSE	44.384379751008524	41.2	47.8
t2	FALSE	41.52164490137933	41.2	47.8
t2	FALSE	40.84566939833304	37.8	41.2
t2	FALSE	38.85414926014701	37.8	41.2
t2	FALSE	38.520596028766796	37.8	41.2
t2	FALSE	38.090304318629435	37.8	41.2
t2	FALSE	34.919554908085	33.9	37.8
t3	FALSE	41.559578404228276	41.2	47.8
t3	FALSE	41.27093561988347	41.2	47.8
t3	FALSE	40.36832690743812	37.8	41.2
t3	FALSE	37.7719651233036	33.9	37.8
t3	FALSE	37.422201272916844	33.9	37.8
t3	FALSE	37.421166905983235	33.9	37.8
t3	FALSE	36.24156462521153	33.9	37.8
t3	FALSE	36.08555069650407	33.9	37.8
t3	FALSE	35.352520002969264	33.9	37.8
t3	FALSE	33.612603475779466	27.82	33.9
t3	FALSE	31.28740900747744	27.82	33.9
t3	FALSE	30.272449064509594	27.82	33.9
t3	FALSE	28.91069689985939	27.82	33.9
t3	FALSE	28.162636995939504	27.82	33.9
t3	FALSE	28.146988655274605	27.82	33.9
t3	FALSE	25.39823113688746	23.03	27.82
t3	FALSE	25.04254842620668	23.03	27.82
t3	FALSE	24.425249618752986	23.03	27.82
t3	FALSE	23.078291796971296	23.03	27.82
t3	FALSE	21.00905405841854	20.44	23.03
t3	FALSE	20.645737082800867	20.44	23.03
t3	FALSE	18.994105659852995	15.97	20.44
t3	FALSE	17.167566729276906	15.97	20.44
t3	FALSE	14.99632002901717	13.82	15.97
t3	FALSE	14.749900626103049	13.82	15.97
t4	FALSE	39.646128063511526	37.8	41.2
t4	FALSE	39.233380602557936	37.8	41.2
t4	FALSE	36.91606033250697	33.9	37.8
t4	FALSE	36.85416750099171	33.9	37.8
t4	FALSE	35.91808671333678	33.9	37.8
t4	FALSE	34.339674376373495	33.9	37.8
t4	FALSE	33.12296661937732	27.82	33.9
t5	FALSE	32.41596721395365	27.82	33.9
t5	FALSE	32.03031484520685	27.82	33.9
t5	FALSE	30.691508482366643	27.82	33.9
t5	FALSE	28.85916803224649	27.82	33.9
t5	FALSE	28.260469041048918	27.82	33.9
t5	FALSE	21.82444937473959	20.44	23.03
