Species	Extant	SampT	MinT	MaxT
t1	FALSE	48.81100238137321	47.8	56
t2	FALSE	47.94524259922483	47.8	56
t2	FALSE	46.71743537043552	41.2	47.8
t2	FALSE	46.53484696549505	41.2	47.8
t2	FALSE	45.58627708853366	41.2	47.8
t2	FALSE	44.881245860199385	41.2	47.8
t2	FALSE	44.63147131304707	41.2	47.8
t2	FALSE	44.35183837199362	41.2	47.8
t2	FALSE	44.08036246981274	41.2	47.8
t2	FALSE	43.27103903225367	41.2	47.8
t2	FALSE	41.865150100180486	41.2	47.8
t2	FALSE	41.229166548693534	41.2	47.8
t2	FALSE	41.1889981881341	37.8	41.2
t2	FALSE	41.0459167320178	37.8	41.2
t2	FALSE	40.992413305879055	37.8	41.2
t2	FALSE	39.451790633182384	37.8	41.2
t2	FALSE	38.97405496561039	37.8	41.2
t2	FALSE	38.626540751427626	37.8	41.2
t2	FALSE	37.64190679401782	33.9	37.8
t2	FALSE	37.30335385524359	33.9	37.8
t2	FALSE	37.16732513760889	33.9	37.8
t2	FALSE	36.853830684095726	33.9	37.8
t2	FALSE	35.39762762474947	33.9	37.8
t2	FALSE	35.218290005259576	33.9	37.8
t2	FALSE	33.3908479513436	27.82	33.9
t2	FALSE	31.620093436928514	27.82	33.9
t2	FALSE	31.571450006752286	27.82	33.9
t2	FALSE	31.129227582877217	27.82	33.9
t2	FALSE	30.770277715387433	27.82	33.9
t2	FALSE	29.14716326235424	27.82	33.9
t2	FALSE	27.621881749067224	23.03	27.82
t2	FALSE	26.961642017245016	23.03	27.82
t3	FALSE	44.735506553523344	41.2	47.8
t4	FALSE	42.70044335633948	41.2	47.8
t4	FALSE	41.63737762739078	41.2	47.8
t4	FALSE	39.828930311158295	37.8	41.2
t4	FALSE	36.982938840077786	33.9	37.8
t4	FALSE	36.76493952375023	33.9	37.8
t5	FALSE	39.81393955589617	37.8	41.2
t5	FALSE	38.50469857761779	37.8	41.2
t6	FALSE	37.801288576360655	37.8	41.2
t6	FALSE	37.35676351046987	33.9	37.8
t6	FALSE	37.101380413221506	33.9	37.8
t6	FALSE	36.54688765479955	33.9	37.8
t6	FALSE	36.52819700738246	33.9	37.8
t6	FALSE	36.06519291541571	33.9	37.8
t6	FALSE	34.13561283478653	33.9	37.8
t6	FALSE	33.96216431564092	33.9	37.8
t6	FALSE	32.75458801529791	27.82	33.9
t6	FALSE	31.65769883912196	27.82	33.9
t6	FALSE	30.42685966016007	27.82	33.9
t6	FALSE	27.34122734694663	23.03	27.82
t6	FALSE	26.386451875744243	23.03	27.82
t6	FALSE	26.356859014876914	23.03	27.82
t6	FALSE	23.69002100768216	23.03	27.82
t6	FALSE	23.141612693758187	23.03	27.82
t6	FALSE	22.166673741636984	20.44	23.03
t6	FALSE	21.18749558139586	20.44	23.03
t6	FALSE	19.01113324176492	15.97	20.44
t6	FALSE	18.612366634553748	15.97	20.44
t6	FALSE	18.17434683332807	15.97	20.44
t6	FALSE	17.693421128622852	15.97	20.44
t6	FALSE	16.19173699382639	15.97	20.44
t7	FALSE	32.98650109998663	27.82	33.9
t7	FALSE	32.9746076845403	27.82	33.9
t7	FALSE	32.690909098105024	27.82	33.9
t7	FALSE	28.84149711617073	27.82	33.9
t7	FALSE	27.522013812888634	23.03	27.82
t7	FALSE	27.35209416037562	23.03	27.82
t7	FALSE	27.107416213531753	23.03	27.82
t7	FALSE	27.034525164114616	23.03	27.82
t7	FALSE	26.946297240720988	23.03	27.82
t7	FALSE	26.42467160749916	23.03	27.82
t7	FALSE	25.923563875900886	23.03	27.82
t7	FALSE	25.040707589835005	23.03	27.82
t7	FALSE	22.097591967529166	20.44	23.03
t7	FALSE	21.824329162659932	20.44	23.03
t7	FALSE	21.462424231629235	20.44	23.03
t7	FALSE	20.098990383700492	15.97	20.44
t7	FALSE	19.550622642076668	15.97	20.44
t7	FALSE	18.952542230617595	15.97	20.44
t7	FALSE	18.73007033252604	15.97	20.44
t7	FALSE	16.277335873299364	15.97	20.44
t7	FALSE	15.997706148256022	15.97	20.44
t7	FALSE	15.55763736185807	13.82	15.97
t7	FALSE	14.405056749158405	13.82	15.97
t7	FALSE	14.272786652534016	13.82	15.97
t7	FALSE	13.627275201321353	11.63	13.82
t7	FALSE	11.795746805541796	11.63	13.82
t7	FALSE	11.408869295505326	7.25	11.63
t7	FALSE	11.175015127391632	7.25	11.63
t7	FALSE	10.921737443148452	7.25	11.63
t7	FALSE	9.784142445460255	7.25	11.63
t7	FALSE	5.263010287029161	3.6	5.33
t7	FALSE	4.513187157234327	3.6	5.33
t7	FALSE	3.471021023109998	0	3.6
t8	FALSE	27.85470944086082	27.82	33.9
t8	FALSE	26.68854338051876	23.03	27.82
t8	FALSE	25.815531986857586	23.03	27.82
t8	FALSE	24.646979636987986	23.03	27.82
t8	FALSE	23.161042913768906	23.03	27.82
t8	FALSE	22.843571737351724	20.44	23.03
t9	FALSE	26.418935647805885	23.03	27.82
t9	FALSE	24.20939432102588	23.03	27.82
t9	FALSE	23.494485830290362	23.03	27.82
t9	FALSE	18.618452217738852	15.97	20.44
t9	FALSE	18.47168238014882	15.97	20.44
t9	FALSE	16.914629849806538	15.97	20.44
t9	FALSE	16.648999241688507	15.97	20.44
t9	FALSE	16.511032197425735	15.97	20.44
t9	FALSE	15.169706935931316	13.82	15.97
t11	FALSE	36.51674647169449	33.9	37.8
t11	FALSE	35.26515134270946	33.9	37.8
t11	FALSE	33.64280448810004	27.82	33.9
t11	FALSE	33.46895865986036	27.82	33.9
t11	FALSE	30.165494829890637	27.82	33.9
t11	FALSE	28.819641582959587	27.82	33.9
t12	FALSE	39.073008808601806	37.8	41.2
t12	FALSE	35.91062246257734	33.9	37.8
t12	FALSE	33.12167788024664	27.82	33.9
t12	FALSE	32.96852636734615	27.82	33.9
t12	FALSE	32.130334293057665	27.82	33.9
t12	FALSE	31.90646873143664	27.82	33.9
t12	FALSE	31.077179097726656	27.82	33.9
t12	FALSE	30.77858085206249	27.82	33.9
t12	FALSE	30.45737659787098	27.82	33.9
t12	FALSE	29.801691570422733	27.82	33.9
