Species	Extant	SampT	MinT	MaxT
t1	FALSE	47.28479914967743	41.2	47.8
t1	FALSE	46.096972493872315	41.2	47.8
t1	FALSE	45.37428640988496	41.2	47.8
t1	FALSE	43.22462500495697	41.2	47.8
t1	FALSE	41.72144301655009	41.2	47.8
t2	FALSE	46.42728755329063	41.2	47.8
t2	FALSE	46.002892944815365	41.2	47.8
t2	FALSE	45.48562000634004	41.2	47.8
t2	FALSE	45.21364336615755	41.2	47.8
t2	FALSE	38.26409600941528	37.8	41.2
t2	FALSE	38.032822829610936	37.8	41.2
t3	FALSE	46.10904799220761	41.2	47.8
t4	FALSE	39.84154545603093	37.8	41.2
t4	FALSE	39.833853811583445	37.8	41.2
t4	FALSE	38.96953709693883	37.8	41.2
t5	FALSE	41.480253590360924	41.2	47.8
t5	FALSE	36.24881933849988	33.9	37.8
t5	FALSE	34.248672690668656	33.9	37.8
t5	FALSE	32.29033675468318	27.82	33.9
t5	FALSE	28.39582989060151	27.82	33.9
t5	FALSE	27.519968765534635	23.03	27.82
t5	FALSE	27.294771613320545	23.03	27.82
t5	FALSE	26.702753944089846	23.03	27.82
t5	FALSE	25.078007222935966	23.03	27.82
t5	FALSE	22.361310616071012	20.44	23.03
t5	FALSE	13.649806715987566	11.63	13.82
t6	FALSE	41.35382950072338	41.2	47.8
t6	FALSE	40.92759388246348	37.8	41.2
t6	FALSE	40.40987852894476	37.8	41.2
t6	FALSE	39.394406153156964	37.8	41.2
t7	FALSE	34.6910428842161	33.9	37.8
t7	FALSE	27.29006523211625	23.03	27.82
t7	FALSE	27.0597949758279	23.03	27.82
t7	FALSE	24.196767854861154	23.03	27.82
t7	FALSE	22.533688665808548	20.44	23.03
t7	FALSE	21.672450080023516	20.44	23.03
t7	FALSE	19.02430220463215	15.97	20.44
t8	FALSE	36.37410792866662	33.9	37.8
t8	FALSE	34.592398037938004	33.9	37.8
t8	FALSE	34.400769319189315	33.9	37.8
t8	FALSE	31.761624500043492	27.82	33.9
t8	FALSE	28.20992124831324	27.82	33.9
t8	FALSE	27.747670956943384	23.03	27.82
t8	FALSE	24.968622786804932	23.03	27.82
t9	FALSE	28.603054033757964	27.82	33.9
t9	FALSE	26.819446442898407	23.03	27.82
t9	FALSE	23.878377735279198	23.03	27.82
t9	FALSE	21.762284019712844	20.44	23.03
t9	FALSE	21.5110726260883	20.44	23.03
t9	FALSE	20.66547742833618	20.44	23.03
t9	FALSE	19.809171832848826	15.97	20.44
t9	FALSE	18.779400838289895	15.97	20.44
t9	FALSE	16.683515928520578	15.97	20.44
t9	FALSE	16.458525705917495	15.97	20.44
t9	FALSE	16.050865154318416	15.97	20.44
t9	FALSE	15.816446029699478	13.82	15.97
t9	FALSE	14.018137299658072	13.82	15.97
t9	FALSE	13.975763092675038	13.82	15.97
t10	FALSE	27.26582704868439	23.03	27.82
t10	FALSE	26.42043317441326	23.03	27.82
t10	FALSE	26.068362495456455	23.03	27.82
t10	FALSE	24.364539439468476	23.03	27.82
t10	FALSE	24.059013173544415	23.03	27.82
t10	FALSE	23.59926962908507	23.03	27.82
t10	FALSE	23.594390485193937	23.03	27.82
t11	FALSE	14.43149075910722	13.82	15.97
t11	FALSE	13.782747983674454	11.63	13.82
t11	FALSE	13.016410749147582	11.63	13.82
t12	FALSE	38.460249614366425	37.8	41.2
t12	FALSE	37.808974400109136	37.8	41.2
t12	FALSE	37.726041240591506	33.9	37.8
t12	FALSE	34.99111429421433	33.9	37.8
